P_kw,Q_kw,J_heat_euro,PPD,T_i,T_e,T_h,P_HP,Φ_HP,Φ_CV
38.285827491106936,-0.5172320327482292,0.18621123118885258,8.266666666666667,21.000000114027582,20.058953933001643,37.82302778568235,0.8867201485183456,3.8643255777865564,0.0
43.14982397516558,-0.6665530486726433,0.21006242350332086,8.266666666666667,21.0,20.061475032470018,37.54346663235853,1.0002972547777182,4.35202543604823,0.0
36.20872800584304,-0.4560807487194251,0.17657464908950257,8.266666666666667,21.00000014024257,20.06400084045774,37.725928234738355,0.8408316623309646,3.664343572450621,0.0
35.733672121084645,-0.4432334995564607,0.18336699008857738,8.266666666666667,21.0,20.066535030784358,37.30073775732348,0.8731761432789399,3.7989554653676496,0.0
40.77417532353812,-0.6006179858363583,0.24174174581748875,8.266745048822903,20.99994663510496,20.069126489924912,37.075099392942164,1.1511511705594704,4.99999823710856,0.0
21.471573164654433,-0.13407170129071366,0.0,8.266666666666667,21.000000151541975,20.07165692105313,37.89147605750303,0.0,0.0,0.0
36.090385214380795,-0.46509938960606856,0.24013325704469773,8.268918505664844,20.998464775107482,20.07438131180843,34.395187297645776,1.1434917002128464,4.999994606490132,0.0
30.787335090398315,-0.32591967254311416,0.19637327596467258,8.27275631218288,20.995848063420375,20.0772065861013,35.765642260983206,0.9351108379270123,4.102501132648033,0.0
30.356584558157387,-0.3156541473202273,0.1923782533381227,8.266666666666667,21.00000014536444,20.080095868326534,36.10887606725814,0.9160869206577271,4.01903974136453,0.0
32.728544507927005,-0.36843832301888785,0.18159329100289714,8.266666666666667,21.000000195372447,20.08277922073149,36.31231512110656,0.8647299571566531,3.8064048681008367,0.0
34.66616069207598,-0.41718951668890003,0.18938112929166864,8.266666666666667,21.00000012058561,20.085418538218622,36.29743520712297,0.9018149013888983,3.9696469639853107,0.0
33.25284271521802,-0.3763484125448562,0.15856201085064417,8.266666666666667,21.0,20.088035980785683,36.42091499084936,0.755057194526877,3.329190594694305,0.0
35.070693736691275,-0.43078792593583576,0.20710939827138158,8.266666666666667,21.0,20.090667555793935,35.988086604441776,0.9862352298637219,4.35575678312506,0.0
33.667133025852294,-0.3855871772310303,0.15656396078569315,8.266666666666667,21.0000001372301,20.093267870083864,36.495566003722494,0.7455426704080627,3.292726039476422,0.0
39.35536089245016,-0.5489411448545263,0.20280291255327176,8.266666666666667,21.000000136794192,20.095860460399038,36.01706824680073,0.9657281550155798,4.2651862600193,0.0
42.22291043308505,-0.6250166203631938,0.1589451086532037,8.266666666666667,21.0000002017427,20.098442484523737,36.44349271910441,0.7568814697771603,3.3316727764066996,0.0
41.61818549152463,-0.6160216574233939,0.19225749545897292,8.266666666666667,21.000000163744186,20.10103612965956,36.00804831349647,0.9155118831379664,4.029938925212462,0.0
34.14023312349366,-0.3967678546649638,0.1526359229902055,8.266666666666667,21.0,20.103634945919197,36.24138851436567,0.7268377285247881,3.199424948872346,0.0
32.7329227290864,-0.3674889897958301,0.1759735824089043,8.266666666666667,21.000000201021027,20.106253353975546,35.738179988846625,0.8379694400424013,3.688609277145649,0.0
35.89046174792351,-0.45531409078360807,0.21994935235812318,8.267571578689628,20.999383147297205,20.10888216632431,35.74444735521073,1.0473778683720152,4.610392267561366,0.0
37.263875629718825,-0.49640212686758567,0.23853627173464656,8.266666666666667,21.000000181806136,20.111466668066274,36.51331131019501,1.1358870082602217,4.999995591026506,0.0
27.490390988054454,-0.24323192591472112,0.11225380732770371,8.266666666666667,21.000000129693753,20.113855150059862,37.44596750957578,0.534541939655732,2.356896802005087,0.0
