timestamp,year,month,day,hour,gas_price_plain,energy_price_plain,energy_price_full,gas_price_full
2024-04-02T12:00:00.000000+0000,2024,4,2,12,0.27,0,0.2,1.1
2024-04-02T13:00:00.000000+0000,2024,4,2,13,0.27,0,0.2,1.1
2024-04-02T14:00:00.000000+0000,2024,4,2,14,0.27,0,0.2,1.1
2024-04-02T15:00:00.000000+0000,2024,4,2,15,0.27,0.04,0.24,1.1
2024-04-02T16:00:00.000000+0000,2024,4,2,16,0.27,0.07,0.27,1.1
2024-04-02T17:00:00.000000+0000,2024,4,2,17,0.27,0.1,0.3,1.1
2024-04-02T18:00:00.000000+0000,2024,4,2,18,0.27,0.11,0.31,1.1
2024-04-02T19:00:00.000000+0000,2024,4,2,19,0.27,0.1,0.3,1.1
2024-04-02T20:00:00.000000+0000,2024,4,2,20,0.27,0.08,0.28,1.1
2024-04-02T21:00:00.000000+0000,2024,4,2,21,0.27,0.07,0.27,1.1
2024-04-02T22:00:00.000000+0000,2024,4,2,22,0.27,0.07,0.27,1.1
2024-04-02T23:00:00.000000+0000,2024,4,2,23,0.27,0.07,0.27,1.1
2024-04-03T00:00:00.000000+0000,2024,4,3,0,0.27,0.06,0.26,1.1
2024-04-03T01:00:00.000000+0000,2024,4,3,1,0.27,0.06,0.26,1.1
2024-04-03T02:00:00.000000+0000,2024,4,3,2,0.27,0.06,0.26,1.1
2024-04-03T03:00:00.000000+0000,2024,4,3,3,0.27,0.07,0.27,1.1
2024-04-03T04:00:00.000000+0000,2024,4,3,4,0.26,0.08,0.28,1.09
2024-04-03T05:00:00.000000+0000,2024,4,3,5,0.26,0.11,0.31,1.09
2024-04-03T06:00:00.000000+0000,2024,4,3,6,0.26,0.12,0.32,1.09
2024-04-03T07:00:00.000000+0000,2024,4,3,7,0.26,0.1,0.3,1.09
2024-04-03T08:00:00.000000+0000,2024,4,3,8,0.26,0.11,0.31,1.09
2024-04-03T09:00:00.000000+0000,2024,4,3,9,0.26,0.09,0.29,1.09
2024-04-03T10:00:00.000000+0000,2024,4,3,10,0.26,0.08,0.28,1.09
2024-04-03T11:00:00.000000+0000,2024,4,3,11,0.26,0.07,0.27,1.09
2024-04-03T12:00:00.000000+0000,2024,4,3,12,0.26,0.06,0.26,1.09
2024-04-03T13:00:00.000000+0000,2024,4,3,13,0.26,0.06,0.26,1.09
2024-04-03T14:00:00.000000+0000,2024,4,3,14,0.26,0.06,0.26,1.09
2024-04-03T15:00:00.000000+0000,2024,4,3,15,0.26,0.07,0.27,1.09
2024-04-03T16:00:00.000000+0000,2024,4,3,16,0.26,0.09,0.29,1.09
2024-04-03T17:00:00.000000+0000,2024,4,3,17,0.26,0.09,0.29,1.09
2024-04-03T18:00:00.000000+0000,2024,4,3,18,0.26,0.09,0.29,1.09
2024-04-03T19:00:00.000000+0000,2024,4,3,19,0.26,0.07,0.27,1.09
2024-04-03T20:00:00.000000+0000,2024,4,3,20,0.26,0.07,0.27,1.09
2024-04-03T21:00:00.000000+0000,2024,4,3,21,0.26,0.06,0.26,1.09
2024-04-03T22:00:00.000000+0000,2024,4,3,22,0.26,0.04,0.24,1.09
2024-04-03T23:00:00.000000+0000,2024,4,3,23,0.26,0.04,0.24,1.09
2024-04-04T00:00:00.000000+0000,2024,4,4,0,0.26,0.04,0.24,1.09
2024-04-04T01:00:00.000000+0000,2024,4,4,1,0.26,0.04,0.24,1.09
2024-04-04T02:00:00.000000+0000,2024,4,4,2,0.26,0.04,0.24,1.09
2024-04-04T03:00:00.000000+0000,2024,4,4,3,0.26,0.04,0.24,1.09
2024-04-04T04:00:00.000000+0000,2024,4,4,4,0.25,0.05,0.25,1.08
2024-04-04T05:00:00.000000+0000,2024,4,4,5,0.25,0.07,0.27,1.08
2024-04-04T06:00:00.000000+0000,2024,4,4,6,0.25,0.08,0.28,1.08
2024-04-04T07:00:00.000000+0000,2024,4,4,7,0.25,0.07,0.27,1.08
2024-04-04T08:00:00.000000+0000,2024,4,4,8,0.25,0.07,0.27,1.08
2024-04-04T09:00:00.000000+0000,2024,4,4,9,0.25,0.06,0.26,1.08
2024-04-04T10:00:00.000000+0000,2024,4,4,10,0.25,0.05,0.25,1.08
2024-04-04T11:00:00.000000+0000,2024,4,4,11,0.25,0.05,0.25,1.08
2024-04-04T12:00:00.000000+0000,2024,4,4,12,0.25,0.05,0.25,1.08
2024-04-04T13:00:00.000000+0000,2024,4,4,13,0.25,0.04,0.24,1.08
2024-04-04T14:00:00.000000+0000,2024,4,4,14,0.25,0.04,0.24,1.08
2024-04-04T15:00:00.000000+0000,2024,4,4,15,0.25,0.06,0.26,1.08
2024-04-04T16:00:00.000000+0000,2024,4,4,16,0.25,0.07,0.27,1.08
2024-04-04T17:00:00.000000+0000,2024,4,4,17,0.25,0.1,0.3,1.08
2024-04-04T18:00:00.000000+0000,2024,4,4,18,0.25,0.1,0.3,1.08
2024-04-04T19:00:00.000000+0000,2024,4,4,19,0.25,0.08,0.28,1.08
2024-04-04T20:00:00.000000+0000,2024,4,4,20,0.25,0.07,0.27,1.08
2024-04-04T21:00:00.000000+0000,2024,4,4,21,0.25,0.06,0.26,1.08
2024-04-04T22:00:00.000000+0000,2024,4,4,22,0.25,0.06,0.26,1.08
2024-04-04T23:00:00.000000+0000,2024,4,4,23,0.25,0.05,0.25,1.08
2024-04-05T00:00:00.000000+0000,2024,4,5,0,0.25,0.05,0.25,1.08
2024-04-05T01:00:00.000000+0000,2024,4,5,1,0.25,0.05,0.25,1.08
2024-04-05T02:00:00.000000+0000,2024,4,5,2,0.25,0.05,0.25,1.08
2024-04-05T03:00:00.000000+0000,2024,4,5,3,0.25,0.05,0.25,1.08
2024-04-05T04:00:00.000000+0000,2024,4,5,4,0.25,0.06,0.26,1.08
2024-04-05T05:00:00.000000+0000,2024,4,5,5,0.25,0.08,0.28,1.08
2024-04-05T06:00:00.000000+0000,2024,4,5,6,0.25,0.08,0.28,1.08
2024-04-05T07:00:00.000000+0000,2024,4,5,7,0.25,0.07,0.27,1.08
2024-04-05T08:00:00.000000+0000,2024,4,5,8,0.25,0.05,0.25,1.08
2024-04-05T09:00:00.000000+0000,2024,4,5,9,0.25,0.02,0.22,1.08
2024-04-05T10:00:00.000000+0000,2024,4,5,10,0.25,0.01,0.21,1.08
2024-04-05T11:00:00.000000+0000,2024,4,5,11,0.25,0,0.2,1.08
2024-04-05T12:00:00.000000+0000,2024,4,5,12,0.25,0,0.2,1.08
2024-04-05T13:00:00.000000+0000,2024,4,5,13,0.25,-0.01,0.19,1.08
2024-04-05T14:00:00.000000+0000,2024,4,5,14,0.25,-0.02,0.19,1.08
2024-04-05T15:00:00.000000+0000,2024,4,5,15,0.25,0.01,0.21,1.08
2024-04-05T16:00:00.000000+0000,2024,4,5,16,0.25,0.04,0.24,1.08
2024-04-05T17:00:00.000000+0000,2024,4,5,17,0.25,0.06,0.26,1.08
2024-04-05T18:00:00.000000+0000,2024,4,5,18,0.25,0.06,0.26,1.08
2024-04-05T19:00:00.000000+0000,2024,4,5,19,0.25,0.06,0.26,1.08
2024-04-05T20:00:00.000000+0000,2024,4,5,20,0.25,0.06,0.26,1.08
2024-04-05T21:00:00.000000+0000,2024,4,5,21,0.25,0.05,0.25,1.08
2024-04-05T22:00:00.000000+0000,2024,4,5,22,0.25,0.04,0.24,1.08
2024-04-05T23:00:00.000000+0000,2024,4,5,23,0.25,0.04,0.24,1.08
2024-04-06T00:00:00.000000+0000,2024,4,6,0,0.25,0.04,0.24,1.08
2024-04-06T01:00:00.000000+0000,2024,4,6,1,0.25,0.04,0.24,1.08
2024-04-06T02:00:00.000000+0000,2024,4,6,2,0.25,0.05,0.25,1.08
2024-04-06T03:00:00.000000+0000,2024,4,6,3,0.25,0.05,0.25,1.08
2024-04-06T04:00:00.000000+0000,2024,4,6,4,0.26,0.05,0.25,1.09
2024-04-06T05:00:00.000000+0000,2024,4,6,5,0.26,0.05,0.25,1.09
2024-04-06T06:00:00.000000+0000,2024,4,6,6,0.26,0.05,0.25,1.09
2024-04-06T07:00:00.000000+0000,2024,4,6,7,0.26,0.03,0.23,1.09
2024-04-06T08:00:00.000000+0000,2024,4,6,8,0.26,-0.01,0.19,1.09
2024-04-06T09:00:00.000000+0000,2024,4,6,9,0.26,-0.02,0.18,1.09
2024-04-06T10:00:00.000000+0000,2024,4,6,10,0.26,-0.05,0.15,1.09
2024-04-06T11:00:00.000000+0000,2024,4,6,11,0.26,-0.12,0.08,1.09
2024-04-06T12:00:00.000000+0000,2024,4,6,12,0.26,-0.13,0.07,1.09
2024-04-06T13:00:00.000000+0000,2024,4,6,13,0.26,-0.05,0.15,1.09
2024-04-06T14:00:00.000000+0000,2024,4,6,14,0.26,-0.02,0.18,1.09
2024-04-06T15:00:00.000000+0000,2024,4,6,15,0.26,0,0.2,1.09
2024-04-06T16:00:00.000000+0000,2024,4,6,16,0.26,0.06,0.26,1.09
2024-04-06T17:00:00.000000+0000,2024,4,6,17,0.26,0.07,0.27,1.09
2024-04-06T18:00:00.000000+0000,2024,4,6,18,0.26,0.07,0.27,1.09
2024-04-06T19:00:00.000000+0000,2024,4,6,19,0.26,0.06,0.26,1.09
2024-04-06T20:00:00.000000+0000,2024,4,6,20,0.26,0.05,0.25,1.09
2024-04-06T21:00:00.000000+0000,2024,4,6,21,0.26,0.03,0.23,1.09
2024-04-06T22:00:00.000000+0000,2024,4,6,22,0.26,0.01,0.21,1.09
2024-04-06T23:00:00.000000+0000,2024,4,6,23,0.26,0,0.2,1.09
2024-04-07T00:00:00.000000+0000,2024,4,7,0,0.26,0,0.2,1.09
2024-04-07T01:00:00.000000+0000,2024,4,7,1,0.26,0,0.2,1.09
2024-04-07T02:00:00.000000+0000,2024,4,7,2,0.26,0,0.2,1.09
2024-04-07T03:00:00.000000+0000,2024,4,7,3,0.26,0,0.2,1.09
2024-04-07T04:00:00.000000+0000,2024,4,7,4,0.26,0,0.2,1.09
2024-04-07T05:00:00.000000+0000,2024,4,7,5,0.26,0,0.2,1.09
2024-04-07T06:00:00.000000+0000,2024,4,7,6,0.26,0,0.2,1.09
2024-04-07T07:00:00.000000+0000,2024,4,7,7,0.26,0,0.2,1.09
2024-04-07T08:00:00.000000+0000,2024,4,7,8,0.26,-0.01,0.19,1.09
2024-04-07T09:00:00.000000+0000,2024,4,7,9,0.26,-0.02,0.18,1.09
2024-04-07T10:00:00.000000+0000,2024,4,7,10,0.26,-0.03,0.17,1.09
2024-04-07T11:00:00.000000+0000,2024,4,7,11,0.26,-0.05,0.15,1.09
2024-04-07T12:00:00.000000+0000,2024,4,7,12,0.26,-0.05,0.15,1.09
2024-04-07T13:00:00.000000+0000,2024,4,7,13,0.26,-0.02,0.18,1.09
2024-04-07T14:00:00.000000+0000,2024,4,7,14,0.26,0,0.2,1.09
2024-04-07T15:00:00.000000+0000,2024,4,7,15,0.26,0,0.2,1.09
2024-04-07T16:00:00.000000+0000,2024,4,7,16,0.26,0.05,0.25,1.09
2024-04-07T17:00:00.000000+0000,2024,4,7,17,0.26,0.08,0.28,1.09
2024-04-07T18:00:00.000000+0000,2024,4,7,18,0.26,0.09,0.29,1.09
2024-04-07T19:00:00.000000+0000,2024,4,7,19,0.26,0.08,0.28,1.09
2024-04-07T20:00:00.000000+0000,2024,4,7,20,0.26,0.08,0.28,1.09
2024-04-07T21:00:00.000000+0000,2024,4,7,21,0.26,0.07,0.27,1.09
2024-04-07T22:00:00.000000+0000,2024,4,7,22,0.26,0.07,0.27,1.09
2024-04-07T23:00:00.000000+0000,2024,4,7,23,0.26,0.06,0.26,1.09
2024-04-08T00:00:00.000000+0000,2024,4,8,0,0.26,0.06,0.26,1.09
2024-04-08T01:00:00.000000+0000,2024,4,8,1,0.26,0.07,0.27,1.09
2024-04-08T02:00:00.000000+0000,2024,4,8,2,0.26,0.07,0.27,1.09
2024-04-08T03:00:00.000000+0000,2024,4,8,3,0.26,0.07,0.27,1.09
2024-04-08T04:00:00.000000+0000,2024,4,8,4,0.26,0.09,0.29,1.09
2024-04-08T05:00:00.000000+0000,2024,4,8,5,0.26,0.15,0.35,1.09
2024-04-08T06:00:00.000000+0000,2024,4,8,6,0.26,0.13,0.33,1.09
2024-04-08T07:00:00.000000+0000,2024,4,8,7,0.26,0.09,0.29,1.09
2024-04-08T08:00:00.000000+0000,2024,4,8,8,0.26,0.07,0.27,1.09
2024-04-08T09:00:00.000000+0000,2024,4,8,9,0.26,0.07,0.27,1.09
2024-04-08T10:00:00.000000+0000,2024,4,8,10,0.26,0.06,0.26,1.09
2024-04-08T11:00:00.000000+0000,2024,4,8,11,0.26,0.06,0.26,1.09
2024-04-08T12:00:00.000000+0000,2024,4,8,12,0.26,0.06,0.26,1.09
2024-04-08T13:00:00.000000+0000,2024,4,8,13,0.26,0.06,0.26,1.09
2024-04-08T14:00:00.000000+0000,2024,4,8,14,0.26,0.07,0.27,1.09
2024-04-08T15:00:00.000000+0000,2024,4,8,15,0.26,0.08,0.28,1.09
2024-04-08T16:00:00.000000+0000,2024,4,8,16,0.26,0.1,0.3,1.09
2024-04-08T17:00:00.000000+0000,2024,4,8,17,0.26,0.14,0.34,1.09
2024-04-08T18:00:00.000000+0000,2024,4,8,18,0.26,0.12,0.32,1.09
2024-04-08T19:00:00.000000+0000,2024,4,8,19,0.26,0.08,0.28,1.09
2024-04-08T20:00:00.000000+0000,2024,4,8,20,0.26,0.08,0.28,1.09
2024-04-08T21:00:00.000000+0000,2024,4,8,21,0.26,0.08,0.28,1.09
2024-04-08T22:00:00.000000+0000,2024,4,8,22,0.26,0.08,0.28,1.09
2024-04-08T23:00:00.000000+0000,2024,4,8,23,0.26,0.07,0.27,1.09
2024-04-09T00:00:00.000000+0000,2024,4,9,0,0.26,0.06,0.26,1.09
2024-04-09T01:00:00.000000+0000,2024,4,9,1,0.26,0.06,0.26,1.09
2024-04-09T02:00:00.000000+0000,2024,4,9,2,0.26,0.06,0.26,1.09
2024-04-09T03:00:00.000000+0000,2024,4,9,3,0.26,0.07,0.27,1.09
2024-04-09T04:00:00.000000+0000,2024,4,9,4,0.27,0.08,0.28,1.1
2024-04-09T05:00:00.000000+0000,2024,4,9,5,0.27,0.09,0.29,1.1
2024-04-09T06:00:00.000000+0000,2024,4,9,6,0.27,0.08,0.28,1.1
2024-04-09T07:00:00.000000+0000,2024,4,9,7,0.27,0.07,0.27,1.1
2024-04-09T08:00:00.000000+0000,2024,4,9,8,0.27,0.05,0.25,1.1
2024-04-09T09:00:00.000000+0000,2024,4,9,9,0.27,0.04,0.24,1.1
2024-04-09T10:00:00.000000+0000,2024,4,9,10,0.27,0.03,0.23,1.1
2024-04-09T11:00:00.000000+0000,2024,4,9,11,0.27,0.01,0.21,1.1
2024-04-09T12:00:00.000000+0000,2024,4,9,12,0.27,0.01,0.21,1.1
2024-04-09T13:00:00.000000+0000,2024,4,9,13,0.27,0,0.2,1.1
2024-04-09T14:00:00.000000+0000,2024,4,9,14,0.27,0.01,0.21,1.1
2024-04-09T15:00:00.000000+0000,2024,4,9,15,0.27,0.04,0.24,1.1
2024-04-09T16:00:00.000000+0000,2024,4,9,16,0.27,0.06,0.26,1.1
2024-04-09T17:00:00.000000+0000,2024,4,9,17,0.27,0.07,0.27,1.1
2024-04-09T18:00:00.000000+0000,2024,4,9,18,0.27,0.08,0.28,1.1
2024-04-09T19:00:00.000000+0000,2024,4,9,19,0.27,0.07,0.27,1.1
2024-04-09T20:00:00.000000+0000,2024,4,9,20,0.27,0.06,0.26,1.1
2024-04-09T21:00:00.000000+0000,2024,4,9,21,0.27,0.03,0.23,1.1
2024-04-09T22:00:00.000000+0000,2024,4,9,22,0.27,0.01,0.21,1.1
2024-04-09T23:00:00.000000+0000,2024,4,9,23,0.27,0.01,0.21,1.1
2024-04-10T00:00:00.000000+0000,2024,4,10,0,0.27,0.01,0.21,1.1
2024-04-10T01:00:00.000000+0000,2024,4,10,1,0.27,0.01,0.21,1.1
2024-04-10T02:00:00.000000+0000,2024,4,10,2,0.27,0.02,0.22,1.1
2024-04-10T03:00:00.000000+0000,2024,4,10,3,0.27,0.05,0.25,1.1
2024-04-10T04:00:00.000000+0000,2024,4,10,4,0.27,0.07,0.27,1.1
2024-04-10T05:00:00.000000+0000,2024,4,10,5,0.27,0.1,0.3,1.1
2024-04-10T06:00:00.000000+0000,2024,4,10,6,0.27,0.11,0.31,1.1
2024-04-10T07:00:00.000000+0000,2024,4,10,7,0.27,0.08,0.28,1.1
2024-04-10T08:00:00.000000+0000,2024,4,10,8,0.27,0.07,0.27,1.1
2024-04-10T09:00:00.000000+0000,2024,4,10,9,0.27,0.05,0.25,1.1
2024-04-10T10:00:00.000000+0000,2024,4,10,10,0.27,0.02,0.22,1.1
2024-04-10T11:00:00.000000+0000,2024,4,10,11,0.27,0.01,0.21,1.1
2024-04-10T12:00:00.000000+0000,2024,4,10,12,0.27,0,0.2,1.1
2024-04-10T13:00:00.000000+0000,2024,4,10,13,0.27,0,0.2,1.1
2024-04-10T14:00:00.000000+0000,2024,4,10,14,0.27,0.02,0.22,1.1
2024-04-10T15:00:00.000000+0000,2024,4,10,15,0.27,0.06,0.26,1.1
2024-04-10T16:00:00.000000+0000,2024,4,10,16,0.27,0.08,0.28,1.1
2024-04-10T17:00:00.000000+0000,2024,4,10,17,0.27,0.15,0.35,1.1
2024-04-10T18:00:00.000000+0000,2024,4,10,18,0.27,0.14,0.34,1.1
2024-04-10T19:00:00.000000+0000,2024,4,10,19,0.27,0.09,0.29,1.1
2024-04-10T20:00:00.000000+0000,2024,4,10,20,0.27,0.07,0.27,1.1
2024-04-10T21:00:00.000000+0000,2024,4,10,21,0.27,0.07,0.27,1.1
2024-04-10T22:00:00.000000+0000,2024,4,10,22,0.27,0.05,0.25,1.1
2024-04-10T23:00:00.000000+0000,2024,4,10,23,0.27,0.03,0.23,1.1
2024-04-11T00:00:00.000000+0000,2024,4,11,0,0.27,0.02,0.22,1.1
2024-04-11T01:00:00.000000+0000,2024,4,11,1,0.27,0.01,0.21,1.1
2024-04-11T02:00:00.000000+0000,2024,4,11,2,0.27,0.01,0.21,1.1
2024-04-11T03:00:00.000000+0000,2024,4,11,3,0.27,0.03,0.23,1.1
2024-04-11T04:00:00.000000+0000,2024,4,11,4,0.27,0.07,0.27,1.1
2024-04-11T05:00:00.000000+0000,2024,4,11,5,0.27,0.07,0.27,1.1
2024-04-11T06:00:00.000000+0000,2024,4,11,6,0.27,0.05,0.25,1.1
2024-04-11T07:00:00.000000+0000,2024,4,11,7,0.27,0.07,0.27,1.1
2024-04-11T08:00:00.000000+0000,2024,4,11,8,0.27,0.07,0.27,1.1
2024-04-11T09:00:00.000000+0000,2024,4,11,9,0.27,0.07,0.27,1.1
2024-04-11T10:00:00.000000+0000,2024,4,11,10,0.27,0.07,0.27,1.1
2024-04-11T11:00:00.000000+0000,2024,4,11,11,0.27,0.07,0.27,1.1
2024-04-11T12:00:00.000000+0000,2024,4,11,12,0.27,0.09,0.29,1.1
2024-04-11T13:00:00.000000+0000,2024,4,11,13,0.27,0.08,0.28,1.1
2024-04-11T14:00:00.000000+0000,2024,4,11,14,0.27,0.07,0.27,1.1
2024-04-11T15:00:00.000000+0000,2024,4,11,15,0.27,0.09,0.29,1.1
2024-04-11T16:00:00.000000+0000,2024,4,11,16,0.27,0.1,0.3,1.1
2024-04-11T17:00:00.000000+0000,2024,4,11,17,0.27,0.13,0.33,1.1
2024-04-11T18:00:00.000000+0000,2024,4,11,18,0.27,0.12,0.32,1.1
2024-04-11T19:00:00.000000+0000,2024,4,11,19,0.27,0.09,0.29,1.1
2024-04-11T20:00:00.000000+0000,2024,4,11,20,0.27,0.08,0.28,1.1
2024-04-11T21:00:00.000000+0000,2024,4,11,21,0.27,0.08,0.28,1.1
2024-04-11T22:00:00.000000+0000,2024,4,11,22,0.27,0.07,0.27,1.1
2024-04-11T23:00:00.000000+0000,2024,4,11,23,0.27,0.07,0.27,1.1
2024-04-12T00:00:00.000000+0000,2024,4,12,0,0.27,0.07,0.27,1.1
2024-04-12T01:00:00.000000+0000,2024,4,12,1,0.27,0.06,0.26,1.1
2024-04-12T02:00:00.000000+0000,2024,4,12,2,0.27,0.06,0.26,1.1
2024-04-12T03:00:00.000000+0000,2024,4,12,3,0.27,0.06,0.26,1.1
2024-04-12T04:00:00.000000+0000,2024,4,12,4,0.29,0.08,0.28,1.12
2024-04-12T05:00:00.000000+0000,2024,4,12,5,0.29,0.09,0.29,1.12
2024-04-12T06:00:00.000000+0000,2024,4,12,6,0.29,0.09,0.29,1.12
2024-04-12T07:00:00.000000+0000,2024,4,12,7,0.29,0.08,0.28,1.12
2024-04-12T08:00:00.000000+0000,2024,4,12,8,0.29,0.04,0.24,1.12
2024-04-12T09:00:00.000000+0000,2024,4,12,9,0.29,0.02,0.22,1.12
2024-04-12T10:00:00.000000+0000,2024,4,12,10,0.29,0,0.2,1.12
2024-04-12T11:00:00.000000+0000,2024,4,12,11,0.29,0,0.2,1.12
2024-04-12T12:00:00.000000+0000,2024,4,12,12,0.29,-0.01,0.19,1.12
2024-04-12T13:00:00.000000+0000,2024,4,12,13,0.29,-0.01,0.19,1.12
2024-04-12T14:00:00.000000+0000,2024,4,12,14,0.29,0,0.2,1.12
2024-04-12T15:00:00.000000+0000,2024,4,12,15,0.29,0.05,0.25,1.12
2024-04-12T16:00:00.000000+0000,2024,4,12,16,0.29,0.07,0.27,1.12
2024-04-12T17:00:00.000000+0000,2024,4,12,17,0.29,0.1,0.3,1.12
2024-04-12T18:00:00.000000+0000,2024,4,12,18,0.29,0.11,0.31,1.12
2024-04-12T19:00:00.000000+0000,2024,4,12,19,0.29,0.08,0.28,1.12
2024-04-12T20:00:00.000000+0000,2024,4,12,20,0.29,0.07,0.27,1.12
2024-04-12T21:00:00.000000+0000,2024,4,12,21,0.29,0.06,0.26,1.12
2024-04-12T22:00:00.000000+0000,2024,4,12,22,0.29,0.05,0.25,1.12
2024-04-12T23:00:00.000000+0000,2024,4,12,23,0.29,0.04,0.24,1.12
2024-04-13T00:00:00.000000+0000,2024,4,13,0,0.29,0.02,0.22,1.12
2024-04-13T01:00:00.000000+0000,2024,4,13,1,0.29,0.02,0.22,1.12
2024-04-13T02:00:00.000000+0000,2024,4,13,2,0.29,0.02,0.22,1.12
2024-04-13T03:00:00.000000+0000,2024,4,13,3,0.29,0.02,0.22,1.12
2024-04-13T04:00:00.000000+0000,2024,4,13,4,0.29,0.03,0.23,1.12
2024-04-13T05:00:00.000000+0000,2024,4,13,5,0.29,0.03,0.23,1.12
2024-04-13T06:00:00.000000+0000,2024,4,13,6,0.29,0.02,0.22,1.12
2024-04-13T07:00:00.000000+0000,2024,4,13,7,0.29,0.01,0.21,1.12
2024-04-13T08:00:00.000000+0000,2024,4,13,8,0.29,0,0.2,1.12
2024-04-13T09:00:00.000000+0000,2024,4,13,9,0.29,-0.01,0.19,1.12
2024-04-13T10:00:00.000000+0000,2024,4,13,10,0.29,-0.03,0.17,1.12
2024-04-13T11:00:00.000000+0000,2024,4,13,11,0.29,-0.05,0.15,1.12
2024-04-13T12:00:00.000000+0000,2024,4,13,12,0.29,-0.06,0.14,1.12
2024-04-13T13:00:00.000000+0000,2024,4,13,13,0.29,-0.05,0.15,1.12
2024-04-13T14:00:00.000000+0000,2024,4,13,14,0.29,-0.02,0.18,1.12
2024-04-13T15:00:00.000000+0000,2024,4,13,15,0.29,0,0.2,1.12
2024-04-13T16:00:00.000000+0000,2024,4,13,16,0.29,0.03,0.23,1.12
2024-04-13T17:00:00.000000+0000,2024,4,13,17,0.29,0.05,0.25,1.12
2024-04-13T18:00:00.000000+0000,2024,4,13,18,0.29,0.06,0.26,1.12
2024-04-13T19:00:00.000000+0000,2024,4,13,19,0.29,0.04,0.24,1.12
2024-04-13T20:00:00.000000+0000,2024,4,13,20,0.29,0.02,0.22,1.12
2024-04-13T21:00:00.000000+0000,2024,4,13,21,0.29,0.01,0.21,1.12
2024-04-13T22:00:00.000000+0000,2024,4,13,22,0.29,0,0.2,1.12
2024-04-13T23:00:00.000000+0000,2024,4,13,23,0.29,0,0.2,1.12
2024-04-14T00:00:00.000000+0000,2024,4,14,0,0.29,0,0.2,1.12
2024-04-14T01:00:00.000000+0000,2024,4,14,1,0.29,0,0.2,1.12
2024-04-14T02:00:00.000000+0000,2024,4,14,2,0.29,0,0.2,1.12
2024-04-14T03:00:00.000000+0000,2024,4,14,3,0.29,0.01,0.21,1.12
2024-04-14T04:00:00.000000+0000,2024,4,14,4,0.29,0.01,0.21,1.12
2024-04-14T05:00:00.000000+0000,2024,4,14,5,0.29,0.01,0.21,1.12
2024-04-14T06:00:00.000000+0000,2024,4,14,6,0.29,0.01,0.21,1.12
2024-04-14T07:00:00.000000+0000,2024,4,14,7,0.29,0,0.2,1.12
2024-04-14T08:00:00.000000+0000,2024,4,14,8,0.29,0,0.2,1.12
2024-04-14T09:00:00.000000+0000,2024,4,14,9,0.29,-0.01,0.19,1.12
2024-04-14T10:00:00.000000+0000,2024,4,14,10,0.29,-0.04,0.16,1.12
2024-04-14T11:00:00.000000+0000,2024,4,14,11,0.29,-0.06,0.14,1.12
2024-04-14T12:00:00.000000+0000,2024,4,14,12,0.29,-0.06,0.14,1.12
2024-04-14T13:00:00.000000+0000,2024,4,14,13,0.29,-0.04,0.16,1.12
2024-04-14T14:00:00.000000+0000,2024,4,14,14,0.29,-0.01,0.19,1.12
2024-04-14T15:00:00.000000+0000,2024,4,14,15,0.29,0,0.2,1.12
2024-04-14T16:00:00.000000+0000,2024,4,14,16,0.29,0.08,0.28,1.12
2024-04-14T17:00:00.000000+0000,2024,4,14,17,0.29,0.1,0.3,1.12
2024-04-14T18:00:00.000000+0000,2024,4,14,18,0.29,0.13,0.33,1.12
2024-04-14T19:00:00.000000+0000,2024,4,14,19,0.29,0.12,0.32,1.12
2024-04-14T20:00:00.000000+0000,2024,4,14,20,0.29,0.1,0.3,1.12
2024-04-14T21:00:00.000000+0000,2024,4,14,21,0.29,0.08,0.28,1.12
2024-04-14T22:00:00.000000+0000,2024,4,14,22,0.29,0.08,0.28,1.12
2024-04-14T23:00:00.000000+0000,2024,4,14,23,0.29,0.07,0.27,1.12
2024-04-15T00:00:00.000000+0000,2024,4,15,0,0.29,0.07,0.27,1.12
2024-04-15T01:00:00.000000+0000,2024,4,15,1,0.29,0.07,0.27,1.12
2024-04-15T02:00:00.000000+0000,2024,4,15,2,0.29,0.07,0.27,1.12
2024-04-15T03:00:00.000000+0000,2024,4,15,3,0.29,0.08,0.28,1.12
2024-04-15T04:00:00.000000+0000,2024,4,15,4,0.29,0.1,0.3,1.12
2024-04-15T05:00:00.000000+0000,2024,4,15,5,0.29,0.15,0.35,1.12
2024-04-15T06:00:00.000000+0000,2024,4,15,6,0.29,0.11,0.31,1.12
2024-04-15T07:00:00.000000+0000,2024,4,15,7,0.29,0.06,0.26,1.12
2024-04-15T08:00:00.000000+0000,2024,4,15,8,0.29,0.05,0.25,1.12
2024-04-15T09:00:00.000000+0000,2024,4,15,9,0.29,0.05,0.25,1.12
2024-04-15T10:00:00.000000+0000,2024,4,15,10,0.29,0.04,0.24,1.12
2024-04-15T11:00:00.000000+0000,2024,4,15,11,0.29,0.03,0.23,1.12
2024-04-15T12:00:00.000000+0000,2024,4,15,12,0.29,0.01,0.21,1.12
2024-04-15T13:00:00.000000+0000,2024,4,15,13,0.29,0.01,0.21,1.12
2024-04-15T14:00:00.000000+0000,2024,4,15,14,0.29,0.01,0.21,1.12
2024-04-15T15:00:00.000000+0000,2024,4,15,15,0.29,0.04,0.24,1.12
2024-04-15T16:00:00.000000+0000,2024,4,15,16,0.29,0.07,0.27,1.12
2024-04-15T17:00:00.000000+0000,2024,4,15,17,0.29,0.08,0.28,1.12
