date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
2/11/2025 2:30,0.133222223,0.164200012,0.151472825,0.223639697,0.169222231,0.141148149,-0.206959767,0.143088884,0.152090912,0.118104109,0.100816908,0.173116858,0.203930121,0.140816091,0.197719105,1.286574452,0.185318836,0.096971011,0.106981561,0.178955526,0.116938094,0.093000001,0.223938463,-0.102891303,0.137370041,0.238989869,0.198686416,1.292753089,0.199088885,0.579483341,0.055000001,0.507883716,0.175624997,0.266760795,0.236023811,0.05918374,0
2/11/2025 2:45,0.322280306,0.233022225,0.13775756,0.239749382,0.16605242,0.103123456,0.047272668,0.189955558,0.212999999,0.094233327,0.104112626,0.137399987,0.247172683,0.167827586,0.167777779,1.5675884,0.186815789,0.050224239,0.116747825,0.084381407,0.162266665,0.093000001,0.216953243,-0.083444445,0.147473689,0.492367487,0.329399691,0.224620643,0.147413351,0.304467987,0.040353526,0.994000011,0.14564644,0.22815241,0.332842271,0.130409405,0
2/11/2025 3:00,0.226622467,0.157894315,0.135533324,0.128189438,0.19766667,0.139999999,0.028652604,0.398555546,0.183233335,0.323049972,0.11643608,0.118128784,0.226805628,0.153574712,0.121977001,1.604194351,0.191645573,0.036588404,0.081133326,0.149133334,0.09723897,0.11952174,0.197006944,0.125019858,0.099511944,0.370484573,0.335358331,0.041458332,0.234856304,0.418279658,0.098263763,0.128617981,0.065407486,0.258852385,0.195323825,0.181602465,0
2/11/2025 3:15,0.20745303,0.174587267,0.117288889,0.155276404,0.145977782,0.111395061,0.033101122,0.11962121,0.201430763,0.200587733,0.063236131,0.141118359,0.242267461,0.157767441,0.202733323,1.678631904,0.141853178,0.135173914,0.137777777,0.15560455,0.154377776,0.064144927,0.223164115,0.104612755,0.129337623,0.351021134,0.42532099,0.062435466,0.278944457,0.486281306,0.130599992,0.945808992,0.107111106,0.261639714,0.214019519,0.12671189,0
2/11/2025 3:30,0.254846153,0.136644447,0.165377308,0.096933328,0.161908425,0.11954321,0.081797205,0.196151725,0.215200004,0.1744,0.108682766,0.098440994,0.237025715,0.157827587,0.255555553,1.649744691,0.289016437,0.056321738,0.122509213,0.164449424,0.117822217,0.182017395,0.174953839,0.091463752,0.126622222,0.278603252,0.514833332,0.18689106,0.136822217,0.329133325,0.144777776,0.766172417,0.158117243,0.277914297,0.195447641,0.096299187,0
2/11/2025 3:45,0.247452388,0.194733325,0.146669574,0.160148786,0.207353559,0.091500879,0.063836703,0.168899644,0.187114298,0.100729655,0.092889522,0.144022222,0.175355822,0.157942529,0.272069774,4.403481215,0.03333333,0.049384845,0.134330431,0.211930225,0.103335954,0.186127543,0.156691214,0.134321736,0.119327779,0.270634145,0.433333333,0.18869383,0.163052441,0.422448779,0.11315057,0.157844446,0.149244446,0.364552952,0.241745095,0.085576654,0
2/11/2025 4:00,0.240440638,0.229718177,0.167063762,0.177895138,0.175622221,0.113195631,0.071888887,0.183285709,-0.017860269,0.075258928,0.112424707,0.104789413,0.309749392,0.16208046,0.271876406,4.354755498,-0.012724998,0.084578788,0.084121732,0.169777782,0.157797184,0.137367339,0.291264068,0.266963114,0.134593233,0.266365866,0.533530097,0.235309108,0.158566279,0.538614619,0.135162316,0.949844423,0.122150556,0.340203252,0.297623821,0.196497567,0
2/11/2025 4:15,0.250372285,0.19952515,0.157701449,0.17333136,0.136155557,0.090859788,0.027657018,0.190451538,0.148641031,0.101372948,0.066710141,0.153172277,0.188237949,0.158517243,0.168399998,3.256724952,0.11035251,0.092533335,0.121060869,0.456530216,0.10699139,0.102156522,0.220870309,-0.032191666,0.165178156,0.277227627,0.454089165,0.255160977,0.705541424,0.46966504,0.115781555,0.273582862,0.117944183,0.291147611,0.195109542,0.208258535,0
2/11/2025 4:30,0.141316104,0.157244938,0.13916521,0.141915898,0.152900786,0.126734566,0.049098124,0.167119536,-0.215285712,0.126427227,0.107056937,0.101972297,0.253171424,0.209860463,0.206222239,3.206742441,0.117317939,0.065391305,0.118722238,0.207222219,0.10762222,0.136191674,0.235839619,0.093594201,0.129333335,0.244209753,0.245298731,0.152812337,0.411444438,0.582312192,0.045391305,0.752418609,0.101399997,0.231627444,0.249576199,0.197355558,0
2/11/2025 4:45,0.141801578,0.144266662,0.184456729,0.124639654,0.194377757,0.087130864,0.089324136,0.144293636,0.196505554,0.186186305,0.095947237,0.106513632,0.192321955,0.205068963,0.166222223,3.148852472,0.23462381,0.183272467,0.147711106,0.208062509,1.0277564,0.05934279,0.263342127,0.150148937,0.10365496,0.298408541,0.315328052,0.203888881,0.315444447,0.62088328,0.106478264,0.989444463,0.18306821,0.288866672,0.221699999,0.118639026,0
2/11/2025 5:00,0.139857547,0.181799996,0.133876326,0.200123626,0.151462184,0.104535715,0.123561095,0.145444456,0.161491896,0.148409525,0.22603509,0.147377771,0.205189561,0.195298849,0.026828257,1.229765203,0.286027711,0.148355549,0.083191287,0.143527118,1.530135739,0.10695349,0.168528209,0.159595113,0.108565116,0.551590238,0.715807867,0.491967889,0.138783135,0.543995116,0.014496216,0.083000004,0.114734186,0.224004771,0.276328575,0.127967481,0
2/11/2025 5:15,0.175377777,0.144671315,0.194834043,0.197945513,0.197133321,0.219094308,0.116006894,0.19526667,0.233889473,0.115727928,0.185726022,0.181357136,0.207715442,0.184954023,0.213131228,0.356985516,0.570190472,0.124513039,0.108425013,0.172711125,1.717957764,0.100000001,0.172729977,2.075566005,0.169750001,0.289146351,0.806841026,0.637407014,0.144136364,0.828824697,0.06133333,0.827048158,0.11122097,0.257070587,0.695800596,0.143421135,0
2/11/2025 5:30,0.517437874,0.189104543,0.225540375,0.26159515,0.139286356,0.037290126,0.015398672,0.453010601,0.214929018,0.168900429,0.110125212,0.217861418,0.221871416,0.150471265,0.172777782,0.362078267,0.312666665,0.146402897,0.098774452,0.189493917,1.732588866,0.292215683,0.150064957,1.460019857,0.140226058,0.346525919,0.829212353,0.282135794,0.166000005,0.552530928,0.038084845,0.558541083,0.113714938,0.323847606,0.251223801,0.157063403,0
2/11/2025 5:45,0.329666668,0.186888892,0.26122898,0.203498374,0.226312808,0.130367729,0.073596246,0.183444455,0.147620254,0.37133332,0.09955239,0.078097349,0.38518312,0.205906979,0.171111113,0.466217397,0.281831573,0.082284721,0.635765945,0.174999988,1.69806889,1.351913046,0.161651285,0.150487944,0.11700942,0.282234154,0.312285701,0.252679002,0.166111115,0.729278055,0.114468084,0.465690469,0.129888387,0.489069844,0.541880956,0.188620418,0
2/11/2025 6:00,0.372522728,0.226355554,0.219236733,0.146074802,0.137499997,0.141659258,0.906048276,0.244155554,0.186405401,0.220505919,0.212229524,0.208805549,0.250887567,0.152310346,0.157299638,0.384785509,0.342533334,0.059362314,0.120947518,0.169262931,1.696261071,0.162112225,0.163177765,-0.153028982,0.126331746,0.288344718,0.441264188,0.281896832,0.205093026,0.570217889,0.087800002,1.024022244,0.299004531,0.522052386,0.270709524,0.199747977,0
2/11/2025 6:15,0.36005516,0.221747272,0.240306123,0.103674806,0.182200014,0.144602465,1.997753571,0.300044438,0.211485441,0.224679288,0.138551206,0.081586351,0.269675488,0.173344828,0.296355563,0.495559419,0.580471796,0.094730433,0.112644441,0.151459771,1.638715302,0.232252487,0.208619399,0.044240799,0.137950792,0.209730069,0.304140232,0.168365854,0.218764707,0.51736585,0.148391299,0.138462734,0.506611226,0.329657144,0.231838096,0.104575307,0
2/11/2025 6:30,0.34484029,0.232794025,0.245066668,0.556711379,0.125777787,0.49299381,1.905404611,0.204896628,0.256345389,0.144329722,0.163873778,0.304619048,0.244186346,0.174149425,0.227048175,0.443753629,0.401293512,0.182286954,0.128158331,0.143592426,1.761633326,0.23389855,0.181452632,0.379892766,0.19396666,0.301736915,0.437466674,0.365592594,0.184333334,0.318700815,-0.025625,0.980062961,0.271414215,0.307504761,0.196142856,0.19002113,0
2/11/2025 6:45,0.296288883,0.236236111,0.219832635,0.297540641,0.156400014,0.26062716,2.103840882,0.207048611,0.232369227,0.134384477,0.143073416,0.193815143,0.262040673,0.843459764,0.195022473,0.513804271,0.516044652,0.143199992,0.118622241,0.466555551,0.239466664,0.299960302,0.939599995,0.113466671,0.701439663,0.219300805,0.36233333,1.247444443,0.210577776,0.418265038,0.11278261,0.153133321,0.218708624,0.323399988,0.184385713,0.203079683,0
2/11/2025 7:00,0.364533334,0.690977786,0.225156524,0.337148779,0.251083138,0.293407406,2.415280866,0.251711113,0.184299969,0.094800005,0.126501932,0.143835201,0.284544576,0.284724138,0.223111106,1.02583768,0.346421596,0.241920567,0.131687494,0.249266659,0.270753937,0.323408337,0.421536986,0.171524997,0.257607293,0.202041975,0.287108333,0.772839515,0.457785019,0.517388615,0.060666663,0.888888907,0.474610602,0.307738104,0.166519046,0.231570731,0
2/11/2025 7:15,0.316999245,0.581453941,0.259391306,0.226787014,0.157422233,0.329586884,2.038280876,0.394311108,0.254465807,0.145618011,0.107009919,0.128862119,0.214702806,0.354144901,0.186066653,0.522133334,0.331666662,0.167947823,0.102974976,0.17734011,-0.118357138,0.253133317,0.69091643,0.494145104,0.244641379,0.254024416,0.30364199,2.009419767,0.126330918,0.306591047,0.105486525,0.460564788,0.052560614,0.939914293,0.17443333,0.121263416,0
2/11/2025 7:30,0.330170454,0.172528741,0.19275255,0.13160453,0.21168887,0.211827163,1.966595483,0.102745454,1.702762753,0.176125118,0.158710513,0.171140796,0.228967076,0.295486939,0.906547634,0.429228364,0.206923064,0.183645456,0.115828984,0.225345447,0.099136364,0.309444429,0.504866662,-0.019835161,0.2955951,0.183661809,0.200586879,1.187320998,0.160821344,0.497931707,0.069437687,0.249849432,0.286932576,1.77459216,0.148095232,0.097097563,0
2/11/2025 7:45,0.225959571,0.215308449,0.219711121,0.095680476,0.164049613,0.24899013,1.39839325,0.163800012,0.341630785,0.173157895,0.163356167,0.14414981,0.220631323,0.188977011,0.608777779,0.474217381,0.178561646,0.189551513,0.108214513,0.266577788,0.154853051,0.225000001,0.359812488,0.043217392,0.304423091,0.251511119,0.274894532,0.421939395,0.301555547,0.274230185,0.047404772,0.225730219,0.269292131,2.289219029,0.138669643,0.179775611,0
2/11/2025 8:00,0.240525088,0.243577788,0.247876598,0.341390133,0.198937074,0.209669132,-0.25099675,0.227955551,0.22883077,0.111829225,0.260386586,0.14615872,0.210656792,0.168057472,1.487163883,3.289191275,0.240466666,0.115596593,0.160968114,0.260955547,0.196500006,0.262147833,0.422761921,-0.088808079,0.335331429,0.218752848,0.283197532,0.225985075,0.123471263,0.432951213,0.127155565,0.476133334,0.138795501,0.395286282,0.118790471,0.114058326,0
2/11/2025 8:15,0.532488905,0.177866668,0.275063765,0.483265049,0.154726588,0.184713582,0.165320585,0.156600004,-0.24916216,0.099622238,0.130328581,0.144791014,0.202838117,0.199285716,0.432066664,4.522144915,0.24278739,0.128688891,0.140833335,0.15219069,0.150520918,0.240451386,0.488003493,0.048417387,0.173121825,0.243578852,0.35372345,0.295308643,0.182999998,0.335388622,0.169814498,0.192833337,0.209898879,0.481827378,0.16049523,0.138507631,0
2/11/2025 8:30,0.32395806,0.310642213,0.19330145,0.270052423,0.142895843,0.203812349,0.1499969,0.145688896,1.012783532,0.321596483,0.137838305,0.106623607,0.220810433,0.214511625,0.604222221,4.19309854,0.477700431,0.137110146,0.097174485,0.231544826,0.123986685,0.50258232,0.322918925,0.100918162,0.185286249,0.225044445,0.195866656,0.452382707,0.191409087,0.283372844,0.57835558,0.198101601,0.192431818,0.723168631,0.158999991,0.180115441,0
2/11/2025 8:45,0.366281698,0.401022722,0.218005797,0.25497966,0.180003743,0.312446892,0.474573044,0.194434508,0.798389711,0.055828569,0.124710311,0.116540819,0.147185541,0.199551721,0.414111111,3.350888856,0.219120723,0.171136362,0.575365212,0.185321201,0.176422232,0.176946167,0.568481879,0.134711109,-0.133177178,0.185264827,0.205358335,1.138308619,0.202999993,0.532717095,0.19209788,0.154333324,0.208505617,1.023738094,0.208319049,0.142268295,0
2/11/2025 9:00,0.316800016,0.168796074,0.277698549,0.84098943,0.190184315,0.333832095,0.207606746,0.183644419,0.279120721,0.147655399,0.236138041,0.067936436,0.194725282,0.181390805,0.312246973,3.329355522,0.125205125,0.149528681,0.197149989,0.787199997,0.092749988,0.1889971,0.37199826,0.085407296,0.485247184,0.280650426,0.209750619,1.202113912,0.210261903,0.407928453,0.181046828,0.261577778,0.38596928,0.337695243,0.130061903,0.077320321,0
2/11/2025 9:15,0.318733344,0.339576403,0.240472464,0.147002439,0.217170546,0.355817273,0.093674156,0.177743066,0.253898689,0.140213697,0.243675233,0.131955568,0.167298958,0.154781609,0.282422213,4.820626917,0.111759748,0.140133333,0.204791491,1.074866649,0.204122206,0.21133333,0.31535135,0.138381558,0.133348835,0.190861743,0.149466665,1.298414612,0.182999998,0.333856913,0.155510633,0.203775186,0.391824731,0.543392152,0.119210794,0.048582115,0
2/11/2025 9:30,0.288097693,0.222066674,0.215765956,0.120640641,0.193155571,0.172032095,0.073449436,0.468713111,0.297010261,0.824153262,0.329786676,0.120344304,0.074261847,0.16932184,0.258227273,3.779910637,0.049718988,0.110478791,0.154444453,0.32210232,0.159026218,0.145460885,0.332984616,0.02433928,1.48823337,0.188650447,0.161540736,1.323493807,0.182886361,0.533430893,0.218133309,0.129659091,0.298927129,0.326557146,0.176614286,-0.068282929,0
2/11/2025 9:45,0.201304777,0.200496963,0.266011594,0.132132959,0.24686667,0.278486105,0.055852273,0.227924237,0.204800912,0.23185661,0.283440467,0.122213493,0.088582334,0.156333334,0.265068971,1.084608731,0.015733333,0.153600001,0.113310143,0.231295452,0.237688855,0.082844447,0.384420252,0.110638297,1.198984659,0.359917691,0.095681477,1.330530856,0.191222218,0.279762604,0.231822218,0.172666665,1.876777624,0.238799997,0.087680955,-0.029546338,0
2/11/2025 10:00,0.154688887,0.203888368,0.166739352,0.20655854,0.18966666,0.203995072,0.070078651,0.143888882,0.19118182,0.318472146,0.952794292,0.1230824,-0.007097168,0.166953488,0.026677776,0.669101439,-0.022133332,0.180733331,0.081175759,0.952911138,0.233465503,-0.014480865,0.491543852,-0.028418971,0.953406187,0.244056906,0.022187501,1.698802472,0.23251807,0.419538191,0.234326237,0.16165028,1.922377777,0.326946982,0.135094114,-0.076159348,0
2/11/2025 10:15,0.127730147,0.194555557,0.16928115,0.14859407,0.178254902,0.012076539,0.072555555,0.153933331,0.17089474,2.451801703,1.931966307,0.160488873,-0.058136548,0.15770115,0.326155547,0.617755549,0.100533336,0.103405798,0.699573044,0.362360598,0.172517243,0.016066665,0.369222214,0.015367894,0.341538525,0.297704046,1.04413827,1.313827178,0.272111116,0.264711891,0.211909712,0.190476753,0.386254546,0.494214272,0.028348217,-0.165743212,0
2/11/2025 10:30,0.143845706,0.18915556,0.162497864,0.122161474,0.206866651,0.028538208,0.072101122,0.191358613,0.15405263,3.609863037,0.67722181,0.12414394,-0.104148588,0.163229886,0.303039682,0.48777777,-0.097389754,0.107388583,0.208806049,0.19679998,0.020888904,-0.005093932,0.359497704,0.050000001,0.392571538,0.248009751,0.3796321,1.437567893,0.263113647,0.175969105,0.156327653,0.141651684,0.360993261,0.229686284,0.024766664,-0.149672475,0
2/11/2025 10:45,0.164533329,0.208644444,0.190074979,0.097876424,0.210177782,0.010471611,0.072333332,0.232968189,0.190972972,3.378295229,0.498821103,0.116368531,-0.091413662,0.168747126,0.2928,0.526173908,-0.022420524,0.103582613,0.116341658,0.185414811,0.162449419,-0.053263583,0.25059998,0.034903014,0.226659001,0.26117721,0.264099999,1.041395069,0.263000011,0.468390359,0.139336361,-0.166129721,0.344683143,0.234372016,0.012080946,-0.150402436,0
2/11/2025 11:00,0.404836789,0.266663872,0.213782611,0.133922113,0.227999998,-0.022641672,0.055499999,0.161888893,0.214333335,0.094284313,0.272842728,0.094268262,-0.081624088,0.158057471,0.258958137,0.629364545,-0.069261128,0.089533331,1.246286968,0.285777783,0.114109526,0.182666688,0.272891995,0.130217393,0.21251225,0.304180489,0.328861718,1.103617307,0.246357972,0.221873171,0.155562322,0.62928989,0.725045448,0.277185715,-0.049214304,-0.172474797,0
2/11/2025 11:15,0.096866669,0.220370542,0.231737594,0.168669112,0.153639213,-0.136118515,0.071139537,0.118955561,0.147868425,-0.036800001,1.399107194,0.185318353,-0.186967872,0.171005367,0.275311106,0.648936172,-0.061635884,0.109956516,3.70810833,0.215999994,0.140512536,-0.075657972,0.243699997,0.08184524,0.17547369,0.22262275,3.057911392,1.41493827,0.31307241,0.374564241,0.160731922,0.225804491,0.526333336,0.71012158,-0.070976199,-0.144500814,0
2/11/2025 11:30,0.149384618,0.133170939,0.247619855,0.248995937,0.224999992,-0.200617284,-0.146643674,0.195355561,0.160945208,-0.084017855,2.561920014,0.108799997,-0.15572128,0.526850588,0.206577784,0.68711303,-0.106400005,0.043020289,3.849765209,0.271533327,0.116077777,-0.078727669,0.214999996,0.065821278,0.165238451,0.306759342,1.841583354,0.816641975,0.189574717,0.441331726,0.050495651,0.189287375,0.632090911,0.189514285,-0.099019046,-0.16454568,0
2/11/2025 11:45,0.119257677,0.065999998,0.238816658,0.179309757,0.140533333,-0.351175304,0.097296635,0.331826393,0.118844162,-0.203292982,1.863568548,0.084919848,-0.40461069,0.22081609,0.207200002,2.24690436,-0.267802635,0.010075358,2.994379694,0.202129611,0.140671215,-0.189544687,0.409074437,0.091238294,0.205655552,0.348886191,1.155234139,0.799506174,0.7710341,1.424617906,0.086334752,0.184407551,0.563313134,0.103228576,-0.224961901,-0.380494306,0
2/11/2025 12:00,0.034473564,0.000175276,0.142670919,0.25256503,0.006444447,-0.761967897,0.558411501,0.134411981,0.121026316,-0.115355559,1.897452372,0.155278647,-0.968509519,0.197804596,0.186499998,2.975533332,-0.512035617,-0.045244444,4.023763822,0.198474407,0.115991175,-0.553342037,0.24507605,0.094827371,0.164816667,0.678009764,-0.085333333,0.281030309,0.503796977,0.728557726,0.090575979,-0.056333337,0.844520615,0.508129413,-0.46957143,-0.659378861,0
2/11/2025 12:15,0.028545453,0.038813954,0.150872344,0.175999218,-0.015035953,-0.355414649,0.278881659,0.1908,0.131051952,-0.014962322,1.748513869,0.122680903,-0.409288352,0.201649424,0.202711093,3.638059582,-0.273401752,0.08028406,3.400999965,0.281680552,0.050833332,-0.08648696,0.172630757,-0.018038047,0.172021081,0.215303772,0.074286416,0.600243905,0.953928573,0.91178538,0.120780149,0.150471263,0.869140477,0.430019054,-0.132747627,-0.378269918,0
2/11/2025 12:30,0.039555555,0.049777779,0.220487573,3.102753671,0.175749027,0.198755555,0.383376451,0.224644445,0.124842111,0.161599997,0.438491401,0.099807761,-0.165195248,0.198747124,0.207923585,5.082787275,-0.109194744,0.074571014,2.554341824,0.16055553,0.067627241,-0.015892729,0.355324999,-0.00223913,0.236199543,0.104341464,0.164875001,0.753909087,0.352715562,0.233259155,0.15033618,0.073416669,0.358622231,0.793404769,-0.009976188,-0.207492677,0
2/11/2025 12:45,-0.217444444,0.081555557,0.166017393,1.621586179,0.134244444,0.062632106,0.770970121,0.11062223,0.137084511,0.189945453,0.156499053,0.159599993,-0.033276198,0.167069767,0.268244444,4.817999991,0.059268538,0.105113041,2.010110147,0.736555543,0.142965517,0.123475181,0.229450012,0.064400003,0.136764358,0.021408529,0.298869123,0.668555554,0.264363636,0.697466669,0.206250004,0.15152272,0.445009321,0.296549015,0.067407738,0.033265035,0
2/11/2025 13:00,0.113160922,0.010027777,0.184539129,0.413642859,0.159606738,0.017041977,0.081693635,0.115856929,0.175077923,1.759226184,0.135909161,0.218510859,0.01436386,0.153906277,0.391933338,1.979251206,0.175656281,0.114659723,1.464933064,0.341380962,0.09700455,0.039953635,0.260410259,0.113641021,0.16011302,0.15190244,0.5192321,0.83397561,0.119777776,1.703448762,0.142217385,0.1855111,0.340155549,0.299529773,0.098942865,-0.074454321,0
2/11/2025 13:15,0.129022223,0.213469698,0.228626949,1.500757074,0.152377774,0.187592595,0.091246517,0.205022224,0.215727274,3.0146667,0.14021239,0.214885533,0.097795169,0.164839081,0.313955562,1.636812492,0.243307686,0.113110144,1.54034646,0.142466646,0.127490474,0.190880424,0.361336951,0.129965952,0.722204001,-0.014059864,0.354725004,0.871000006,0.112999997,0.40714308,0.190232621,0.214423639,0.250505677,0.349823819,0.14004286,0.021756102,0
2/11/2025 13:30,0.089572249,0.140889645,0.256927653,0.977911376,0.116577214,0.048995592,0.071999998,0.136488879,0.131831173,2.803223787,0.133307451,0.176088883,0.023711648,0.164034483,0.286428477,4.065919166,0.326666664,0.143901452,0.417515036,0.180244441,0.119333341,0.068444445,0.342486579,0.51543769,0.252566105,0.206489439,0.243538267,0.867512199,0.115555553,0.379500811,0.140475173,0.511262167,0.163865149,0.648266664,0.114547623,-0.018905912,0
2/11/2025 13:45,0.39335206,0.106102565,0.191008338,0.731827073,0.174066653,0.676015134,0.059860464,0.88737778,0.130051287,1.962578978,0.137841276,0.131911616,-0.00649959,0.240701145,0.296748312,1.219371024,0.170555549,0.134259575,0.586783349,0.159505617,0.090290327,0.096911119,0.287492297,-0.039707068,0.385051414,0.923055268,0.220833329,0.72867901,0.175921348,0.206110595,0.164111114,0.331042577,0.277111132,0.309461911,0.110957145,-0.011478038,0
2/11/2025 14:00,0.242666666,0.110145834,0.201778216,1.205853656,0.229377775,0.283175769,0.049666666,0.430311115,0.147868422,1.690904291,0.132251258,0.127226964,0.098612805,0.233369978,0.241252868,1.233342034,0.151660612,0.105644452,0.132052489,0.207999996,0.143942789,0.172391655,0.299459462,0.055,0.303411105,0.337393509,0.298306168,0.840375002,0.355727284,0.497717084,0.172977298,0.191666681,0.307077286,0.314209532,0.215613735,0.151891354,0
2/11/2025 14:15,0.295971208,0.178160303,0.269770203,1.420987656,0.191599982,1.288901223,0.096483148,0.234668539,0.221676467,0.141277304,0.112461395,0.162259941,0.14281907,0.178714282,0.30099206,1.095672461,0.198144775,0.12752403,0.134034777,0.144400009,0.127309923,0.225745467,0.304271802,-0.007500008,0.313320153,0.325125212,0.277666675,1.349012356,0.360640456,0.384359348,0.166618176,0.169711104,0.420799999,0.40827843,0.215776207,0.147878049,0
2/11/2025 14:30,0.320133332,0.271122475,0.258767378,0.487048072,0.155141171,1.400320975,0.161311629,0.124066664,0.198999997,0.134799994,0.337210928,0.104576773,0.19893011,0.184724134,0.23373612,0.937802902,0.236284935,0.180933335,0.168006951,0.115844462,0.202134092,0.171133342,0.273743721,0.093829435,1.433811118,0.343925002,0.498808346,0.95824691,0.323465129,0.400590122,0.090113043,0.200656059,0.460231829,0.382614281,0.182409518,0.04507317,0
2/11/2025 14:45,0.320908699,0.241222219,0.248933332,1.843184451,0.279844413,1.334236114,0.110151318,0.166579368,0.158714285,0.196133334,0.384855828,0.126822219,0.164624089,0.176793103,0.255799991,0.9442,0.253684214,0.130578793,0.326883311,0.146076391,0.951588866,0.212326243,0.343299089,0.046776812,1.379980309,0.350884151,0.785933322,0.890439026,0.322880965,0.495066674,0.171084059,0.189088887,1.563573771,0.784141166,0.206752389,0.058975608,0
